,date,time,distance(m),speed(mm/s),heart_rate(bpm),position_lat,position_long
949,2018-12-10,09:57:08,6509.21,771,81,33.64946845918894,73.02804904058576
950,2018-12-10,09:57:09,6510.48,781,77,33.64946946501732,73.02806295454502
951,2018-12-10,09:57:13,6517.04,862,74,33.64952243864536,73.02801953628659
952,2018-12-10,09:57:22,6533.81,1079,74,33.649634923785925,73.02794728428125
953,2018-12-10,09:57:26,6537.42,1068,78,33.6496673617512,73.02793747745454
954,2018-12-10,09:57:27,6538.4,1066,81,33.6496758274734,73.02793454378843
955,2018-12-10,09:57:42,6549.09,1089,83,33.64969250746071,73.02784519270062
956,2018-12-10,09:57:45,6550.53,1081,84,33.64970323629677,73.02785072475672
957,2018-12-10,09:57:58,6561.15,1173,83,33.6496242787689,73.02788676694036
958,2018-12-10,09:58:03,6565.65,1161,82,33.64958547055721,73.0278950650245
959,2018-12-10,09:58:10,6569.27,1090,81,33.649558229371905,73.02791425958276
960,2018-12-10,09:58:12,6571.74,1108,80,33.64953107200563,73.0279209651053
961,2018-12-10,09:58:15,6576.13,1135,80,33.64948941394687,73.0279275868088
962,2018-12-10,09:58:21,6579.56,1093,81,33.64947181195021,73.02794200368226
963,2018-12-10,09:58:28,6581.9,1043,80,33.64947994239628,73.02795751020312
964,2018-12-10,09:58:31,6581.9,1008,80,33.649492179974914,73.02795759402215
965,2018-12-10,09:58:39,6588.34,1058,77,33.64954724907875,73.02796505391598
966,2018-12-10,09:58:43,6590.09,1043,74,33.6495635099709,73.02796304225922
967,2018-12-10,09:58:57,6607.9,1170,79,33.64974129013717,73.02791962400079
968,2018-12-10,09:59:05,6621.32,1313,79,33.64982678554952,73.02786036394536
969,2018-12-10,09:59:13,6624.4,1360,78,33.64977699704468,73.02787243388593
970,2018-12-10,09:59:29,6646.95,1491,76,33.649639282375574,73.0280586797744
971,2018-12-10,09:59:37,6668.06,1725,77,33.64948673173785,73.02823796868324
972,2018-12-10,09:59:52,6687.74,1647,80,33.64944264292717,73.02844961173832
973,2018-12-10,10:00:29,6736.79,1835,77,33.649507435038686,73.0279140919447
974,2018-12-10,10:00:40,6744.83,1657,77,33.649532329291105,73.0278826598078
975,2018-12-10,10:00:41,6747.05,1673,77,33.64953987300396,73.02785751409829
976,2018-12-10,10:00:42,6747.11,1648,73,33.64953828044236,73.02785315550864
977,2018-12-10,10:00:44,6749.08,1658,73,33.64950718358159,73.02786975167692
978,2018-12-10,10:00:49,6749.76,1548,73,33.64949846640229,73.02786924876273
979,2018-12-10,10:00:50,6750.77,1540,73,33.64949184469879,73.02787830121815
980,2018-12-10,10:00:55,6752.45,1451,74,33.64951774477959,73.02787377499044
981,2018-12-10,10:00:59,6754.07,1386,74,33.64953107200563,73.02787385880947
982,2018-12-10,10:01:18,6758.61,1205,80,33.649518582969904,73.0279516428709
983,2018-12-10,10:01:20,6759.25,1177,80,33.64952520467341,73.02795868366957
984,2018-12-10,10:01:24,6759.87,1116,82,33.64953534677625,73.0279619526118
985,2018-12-10,10:02:04,6794.95,1175,81,33.649308951571584,73.02815213799477
986,2018-12-10,10:02:20,6798.82,546,86,33.649318255484104,73.02811400033534
987,2018-12-10,10:02:21,6799.46,549,89,33.64931356161833,73.0281194485724
988,2018-12-10,10:02:22,6799.83,546,92,33.649310963228345,73.02812229841948
989,2018-12-10,10:02:28,6800.44,558,89,33.64930618554354,73.02809287793934
990,2018-12-10,10:02:30,6800.97,552,86,33.64929998293519,73.02808902226388
991,2018-12-10,10:02:40,6810.06,710,93,33.6494014877826,73.02801065146923
992,2018-12-10,10:02:41,6810.86,712,99,33.64940861240029,73.0280087236315
993,2018-12-10,10:02:44,6811.87,787,95,33.6493684630841,73.02805113606155
994,2018-12-10,10:02:48,6818.57,917,97,33.64929663017392,73.02810586988926
995,2018-12-10,10:02:50,6822.08,954,97,33.64927131682634,73.02813143469393
996,2018-12-10,10:02:58,6828.24,992,96,33.6492495238781,73.02815280854702
997,2018-12-10,10:03:00,6828.57,967,96,33.649250864982605,73.02815557457507
998,2018-12-10,10:03:13,6833.6,914,92,33.64926544949412,73.02812338806689
999,2018-12-10,10:03:15,6835.66,924,96,33.64927760325372,73.02810327149928
1000,2018-12-10,10:03:20,6844.79,1044,99,33.64935773424804,73.0280396528542
1001,2018-12-10,10:03:22,6846.91,1058,103,33.64937709644437,73.02802037447691
1002,2018-12-10,10:03:24,6848.37,1062,106,33.6493943631649,73.02800620906055
1003,2018-12-10,10:03:28,6850.14,1025,109,33.6494117975235,73.02799212746322
1004,2018-12-10,10:03:33,6853.92,1008,109,33.64944515749812,73.02797427400947
1005,2018-12-10,10:03:35,6853.92,1015,108,33.649426298215985,73.02798022516072
1006,2018-12-10,10:03:42,6860.11,1033,106,33.649422861635685,73.02803210914135
1007,2018-12-10,10:03:47,6863.1,995,103,33.649411126971245,73.02806169725955
1008,2018-12-10,10:03:50,6865.07,983,100,33.649397967383265,73.02807946689427
1009,2018-12-10,10:03:54,6867.08,948,97,33.64938011392951,73.02808223292232
1010,2018-12-10,10:03:57,6867.09,901,94,33.64937852136791,73.02808013744652
1011,2018-12-10,10:03:59,6867.32,877,89,33.649376425892115,73.02807468920946
1012,2018-12-10,10:04:00,6867.32,865,82,33.64937466569245,73.02807250991464
1013,2018-12-10,10:04:01,6867.32,855,77,33.64937181584537,73.02807485684752
1014,2018-12-10,10:04:02,6867.42,842,77,33.64937148056924,73.02807678468525
1015,2018-12-10,10:04:13,6876.77,895,76,33.64929956384003,73.02807963453233
1016,2018-12-10,10:04:15,6876.77,870,79,33.64930241368711,73.02807544358075
1017,2018-12-10,10:04:29,6887.85,925,77,33.649238627403975,73.02816269919276
1018,2018-12-10,10:04:35,6908.37,1213,76,33.64911172538996,73.0283232126385
1019,2018-12-10,10:04:40,6908.96,1186,76,33.64914198406041,73.02831348963082
1020,2018-12-10,10:04:44,6910.58,1152,79,33.649152629077435,73.02832312881947
1021,2018-12-10,10:04:50,6928.02,1421,81,33.64929855801165,73.02819069474936
1022,2018-12-10,10:04:53,6933.95,1462,83,33.649343149736524,73.02815071307123
1023,2018-12-10,10:04:58,6935.46,1356,85,33.64935438148677,73.0281382240355
1024,2018-12-10,10:05:04,6938.35,1310,86,33.649356476962566,73.0281295068562
1025,2018-12-10,10:05:17,6941.9,1147,83,33.649363182485104,73.02811978384852
1026,2018-12-10,10:05:21,6943.29,1097,78,33.649378772825,73.02810871973634
1027,2018-12-10,10:05:22,6943.62,1088,78,33.64938313141465,73.02810394205153
1028,2018-12-10,10:05:24,6945.91,1096,74,33.64940391853452,73.02809229120612
1029,2018-12-10,10:05:29,6948.77,1084,71,33.64944029599428,73.0280637089163
1030,2018-12-10,10:05:31,6948.96,1072,68,33.64943233318627,73.02807183936238
1031,2018-12-10,10:05:36,6949.89,1005,67,33.649423867464066,73.0280758626759
1032,2018-12-10,10:05:37,6950.31,998,67,33.64942864514887,73.02807183936238
1033,2018-12-10,10:05:47,6959.46,1065,70,33.649476086720824,73.02795801311731
1034,2018-12-10,10:06:07,6969.22,995,67,33.64955898374319,73.02784519270062
1035,2018-12-10,10:06:24,6985.28,1057,67,33.64947130903602,73.02783387713134
1036,2018-12-10,10:06:31,6989.82,1028,68,33.64945731125772,73.02786933258176
1037,2018-12-10,10:06:39,6995.53,1014,68,33.64945253357291,73.02793035283685
1038,2018-12-10,10:06:43,7000.24,1031,68,33.64945689216256,73.02798190154135
1039,2018-12-10,10:06:46,7001.84,1001,69,33.649462424218655,73.02799631841481
1040,2018-12-10,10:06:51,7004.96,1000,70,33.64946954883635,73.02802322432399
1041,2018-12-10,10:06:52,7005.04,1020,70,33.64948363043368,73.02801014855504
1042,2018-12-10,10:06:55,7006.43,1030,71,33.649481451138854,73.02797720767558
1043,2018-12-10,10:07:01,7009.52,1026,74,33.649518666788936,73.02794049493968
1044,2018-12-10,10:07:03,7010.63,1016,74,33.64953056909144,73.02793211303651
1045,2018-12-10,10:07:05,7011.09,990,75,33.649536687880754,73.02792951464653
1046,2018-12-10,10:07:22,7020.96,913,75,33.649485390633345,73.02797385491431
1047,2018-12-10,10:07:24,7021.07,897,75,33.64948505535722,73.0279640480876
1048,2018-12-10,10:07:34,7025.45,841,72,33.649503495544195,73.0279590189457
1049,2018-12-10,10:08:38,7056.81,766,81,33.649624194949865,73.02783496677876
1050,2018-12-10,10:08:39,7057.54,765,81,33.64962654188275,73.02782759070396
1051,2018-12-10,10:08:46,7060.12,736,78,33.64960877224803,73.02783312276006
1052,2018-12-10,10:09:14,7066.42,579,75,33.64955462515354,73.02786882966757
1053,2018-12-10,10:09:20,7068.54,560,69,33.64955781027675,73.02788961678743
1054,2018-12-10,10:09:23,7070.07,561,66,33.64956099539995,73.027906967327
1055,2018-12-10,10:09:48,7081.88,660,69,33.64955227822065,73.02795466035604
1056,2018-12-10,10:10:06,7101.73,459,72,33.64954875782132,73.02797368727624
1057,2018-12-10,10:10:09,7102.4,570,82,33.64958865568042,73.02799137309194
1058,2018-12-10,10:10:10,7106.75,4175,82,33.64963232539594,73.02798039279878
1059,2018-12-10,10:10:12,7107.48,2034,84,33.64964137785137,73.02799212746322
1060,2018-12-10,10:10:13,7108.87,2029,89,33.64965730346739,73.02799204364419
1061,2018-12-10,10:10:25,7121.94,1890,93,33.64970390684903,73.02811508998275
1062,2018-12-10,10:10:27,7124.28,1856,100,33.6497086007148,73.02814266644418
1063,2018-12-10,10:10:28,7126.1,1855,104,33.64971673116088,73.02815968170762
1064,2018-12-10,10:10:30,7130.14,1865,108,33.64972595125437,73.02820092067122
1065,2018-12-10,10:10:35,7134.76,1740,105,33.6497450619936,73.02824383601546
1066,2018-12-10,10:10:36,7135.49,1715,103,33.64975042641163,73.02825137972832
1067,2018-12-10,10:10:37,7136.06,1681,102,33.64975503645837,73.02825448103249
1068,2018-12-10,10:10:40,7137.55,1583,99,33.64975939504802,73.02827132865787
1069,2018-12-10,10:10:41,7138.29,1572,99,33.649770291522145,73.02827233448625
1070,2018-12-10,10:10:44,7140.77,1509,102,33.64978772588074,73.02828926593065
1071,2018-12-10,10:10:46,7141.62,1448,107,33.64979283884168,73.0282922834158
1072,2018-12-10,10:10:48,7143.47,1420,112,33.649809435009956,73.02829002030194
1073,2018-12-10,10:10:49,7143.95,1401,115,33.6498158890754,73.02829295396805
1074,2018-12-10,10:10:51,7144.66,770,119,33.64982343278825,73.0282819736749
1075,2018-12-10,10:10:55,7146.28,667,116,33.64983935840428,73.0282782856375
1076,2018-12-10,10:10:57,7147.3,661,112,33.64984807558358,73.02828205749393
1077,2018-12-10,10:11:00,7149.77,673,109,33.64986710250378,73.02829580381513
1078,2018-12-10,10:11:01,7150.75,682,106,33.64987313747406,73.02830368280411
1079,2018-12-10,10:11:06,7153.53,666,102,33.64989367313683,73.02832019515336
1080,2018-12-10,10:11:16,7157.78,610,105,33.64992150105536,73.02835296839476
1081,2018-12-10,10:11:23,7165.63,1390,106,33.649939354509115,73.02843309938908
1082,2018-12-10,10:11:29,7172.02,1301,109,33.649967685341835,73.0284749250859
1083,2018-12-10,10:11:35,7178.21,1186,108,33.65000414662063,73.02843628451228
1084,2018-12-10,10:11:37,7179.6,1163,103,33.65001445636153,73.02842974662781
1085,2018-12-10,10:11:38,7180.1,1145,103,33.65001739002764,73.028424968943
1086,2018-12-10,10:11:46,7185.7,673,106,33.650067429989576,73.02840552292764
1087,2018-12-10,10:11:55,7189.43,650,103,33.65010481327772,73.02841113880277
1088,2018-12-10,10:12:31,7199.3,509,97,33.65012132562697,73.02843670360744
1089,2018-12-10,10:12:33,7199.88,500,94,33.650120571255684,73.02843016572297
1090,2018-12-10,10:12:37,7200.6,481,97,33.650118140503764,73.02843670360744
1091,2018-12-10,10:12:39,7200.71,467,100,33.650117637589574,73.02843695506454
1092,2018-12-10,10:12:40,7200.94,464,104,33.650115709751844,73.0284389667213
1093,2018-12-10,10:12:43,7202.43,467,107,33.65011897869408,73.02844357676804
1094,2018-12-10,10:12:47,7203.26,438,110,33.650117637589574,73.02844416350126
1095,2018-12-10,10:13:10,7215.3,541,107,33.65005435422063,73.02848414517939
1096,2018-12-10,10:13:17,7218.42,532,110,33.65007111802697,73.02846210077405
1097,2018-12-10,10:13:33,7228.1,612,107,33.65004471503198,73.02848397754133
1098,2018-12-10,10:13:51,7241.93,827,104,33.65007204003632,73.02847341634333
1099,2018-12-10,10:14:39,7258.83,391,101,33.65012291818857,73.02849361672997
1100,2018-12-10,10:14:47,7261.73,406,98,33.65010623820126,73.0284836422652
1101,2018-12-10,10:15:02,7267.62,437,95,33.65011026151478,73.02847970277071
1102,2018-12-10,10:15:11,7269.56,422,92,33.650118643417954,73.0284767691046
1103,2018-12-10,10:15:27,7272.28,393,89,33.650135742500424,73.02849613130093
1104,2018-12-10,10:15:33,7274.22,398,86,33.65014144219458,73.02847735583782
1105,2018-12-10,10:15:34,7274.77,402,80,33.650142112746835,73.02847098559141
1106,2018-12-10,10:15:35,7275.55,411,80,33.65014320239425,73.02846210077405
1107,2018-12-10,10:15:37,7277.39,435,83,33.65013448521495,73.02844315767288
1108,2018-12-10,10:15:40,7279.81,458,87,33.65012434311211,73.02842019125819
1109,2018-12-10,10:15:41,7281.02,473,92,33.65011746995151,73.02840996533632
1110,2018-12-10,10:15:42,7282.12,489,97,33.650118224322796,73.02839605137706
1111,2018-12-10,10:15:43,7283.43,506,97,33.6501110997051,73.02838481962681
1112,2018-12-10,10:15:46,7285.43,516,101,33.65010221488774,73.02836587652564
1113,2018-12-10,10:15:49,7286.6,525,98,33.65011353045702,73.02838096395135
1114,2018-12-10,10:15:55,7291.7,606,102,33.65009165368974,73.02842589095235
1115,2018-12-10,10:15:57,7292.93,1044,103,33.650078661739826,73.02842429839075
1116,2018-12-10,10:15:59,7294.11,676,106,33.65007782354951,73.0284389667213
1117,2018-12-10,10:16:04,7297.35,683,109,33.650093330070376,73.02845447324216
1118,2018-12-10,10:16:06,7298.38,685,106,33.65009726956487,73.02846796810627
1119,2018-12-10,10:16:08,7298.77,665,103,33.65010045468807,73.02846981212497
1120,2018-12-10,10:16:13,7299.41,618,106,33.650102969259024,73.02846469916403
1121,2018-12-10,10:16:14,7299.89,613,109,33.650100622326136,73.02846034057438
1122,2018-12-10,10:16:20,7303.19,615,112,33.65008310414851,73.02846662700176
1123,2018-12-10,10:16:21,7305.44,648,109,33.650069357827306,73.02848515100777
1124,2018-12-10,10:16:25,7314.85,781,106,33.650006325915456,73.02855321206152
1125,2018-12-10,10:16:32,7334.97,1058,106,33.64984807558358,73.02865899167955
1126,2018-12-10,10:16:39,7356.35,3071,107,33.64967482164502,73.02875965833664
1127,2018-12-10,10:16:44,7373.67,3113,104,33.64952855743468,73.02882428281009
1128,2018-12-10,10:16:47,7380.27,1975,103,33.64946954883635,73.02884054370224
1129,2018-12-10,10:16:51,7388.8,1901,101,33.64941808395088,73.02877943962812
1130,2018-12-10,10:16:57,7410.39,2098,100,33.64932822994888,73.0285732448101
1131,2018-12-10,10:17:03,7432.72,2282,98,33.64921431988478,73.02837593480945
1132,2018-12-10,10:17:10,7450.83,2401,95,33.64910661242902,73.02823000587523
1133,2018-12-10,10:17:17,7472.87,2504,94,33.64902195520699,73.02801618352532
1134,2018-12-10,10:17:21,7492.99,2701,94,33.64891525357962,73.02784125320613
1135,2018-12-10,10:17:25,7516.98,5841,93,33.64879044704139,73.02763036452234
1136,2018-12-10,10:17:28,7537.14,6756,93,33.648700676858425,73.02744143642485
1137,2018-12-10,10:17:31,7557.65,6835,93,33.64860805682838,73.02725016139448
1138,2018-12-10,10:17:32,7564.1,6828,93,33.64857419393957,73.02719349972904
1139,2018-12-10,10:17:36,7588.65,6774,92,33.648443687707186,73.02697950974107
1140,2018-12-10,10:17:37,7593.74,6741,92,33.648412842303514,73.02693894132972
1141,2018-12-10,10:17:43,7617.92,6433,89,33.648214442655444,73.02695604041219
1142,2018-12-10,10:17:48,7643.38,6306,88,33.64802283234894,73.0271072499454
1143,2018-12-10,10:17:52,7666.1,6258,87,33.64784614183009,73.02723088301718
1144,2018-12-10,10:17:56,7688.31,6205,86,33.64767540246248,73.02735602483153
1145,2018-12-10,10:18:00,7712.03,6185,85,33.64749594591558,73.02749516442418
1146,2018-12-10,10:18:04,7737.83,6207,85,33.64730257540941,73.02764972671866
1147,2018-12-10,10:18:08,7763.43,6223,85,33.64710794761777,73.02779775112867
1148,2018-12-10,10:18:10,7776.21,6230,88,33.64700736477971,73.02786497399211
1149,2018-12-10,10:18:11,7782.42,6230,85,33.646958749741316,73.02789816632867
1150,2018-12-10,10:18:15,7807.18,6228,83,33.64676705561578,73.02803504280746
1151,2018-12-10,10:18:16,7813.34,6227,80,33.646722715348005,73.0280747730285
1152,2018-12-10,10:18:17,7819.52,6226,75,33.6466764472425,73.0281120724976
1153,2018-12-10,10:18:18,7825.51,6222,71,33.64663118496537,73.02814736030996
1154,2018-12-10,10:18:19,7831.59,6219,65,33.64658483304083,73.02818222902715
1155,2018-12-10,10:18:20,7837.56,6215,61,33.64653931930661,73.02821667864919
1156,2018-12-10,10:18:22,7849.42,6204,58,33.646449549123645,73.02828599698842
1157,2018-12-10,10:18:26,7875.17,6224,58,33.64625567570329,73.02843879908323
1158,2018-12-10,10:18:29,7895.22,6252,60,33.64610052667558,73.02854969166219
1159,2018-12-10,10:18:32,7915.48,6282,63,33.645941354334354,73.02865639328957
1160,2018-12-10,10:18:35,7935.96,6315,66,33.645787965506315,73.02877927199006
1161,2018-12-10,10:18:38,7956.02,6338,70,33.645637510344386,73.02889938466251
1162,2018-12-10,10:18:41,7976.05,6359,72,33.64548194222152,73.02900918759406
1163,2018-12-10,10:18:44,7996.97,6396,74,33.64532352425158,73.02913164719939
1164,2018-12-10,10:18:47,8018.4,6441,76,33.64516326226294,73.0292606446892
1165,2018-12-10,10:18:50,8039.82,6484,77,33.6449961271137,73.02937656641006
1166,2018-12-10,10:18:51,8047.14,6500,77,33.644939716905355,73.02941730245948
1167,2018-12-10,10:18:54,8069.41,6556,78,33.64477140828967,73.02954814396799
1168,2018-12-10,10:18:57,8091.92,6613,78,33.64460368640721,73.02968493662775
1169,2018-12-10,10:19:00,8115.25,6682,78,33.644424648955464,73.02981686778367
1170,2018-12-10,10:19:03,8136.41,6705,77,33.64426497370005,73.02994167432189
1171,2018-12-10,10:19:06,8158.62,6747,77,33.644091971218586,73.03006237372756
1172,2018-12-10,10:19:09,8179.66,6764,77,33.6439307872206,73.03018198348582
1173,2018-12-10,10:19:13,8204.19,6715,77,33.64374931901693,73.03033201955259
1174,2018-12-10,10:19:17,8221.54,6530,76,33.643616465851665,73.0304298363626
1175,2018-12-10,10:19:19,8225.09,6343,76,33.64359467290342,73.03045808337629
1176,2018-12-10,10:19:23,8233.74,6020,73,33.64360146224499,73.03054986521602
1177,2018-12-10,10:19:29,8242.81,1348,76,33.6436337325722,73.0306372884661
1178,2018-12-10,10:19:34,8244.57,1256,73,33.64362702704966,73.03062027320266
1179,2018-12-10,10:19:39,8247.96,1184,77,33.643612023442984,73.03064826875925
1180,2018-12-10,10:19:42,8249.31,1134,80,33.64360892213881,73.03066167980433
1181,2018-12-10,10:19:43,8249.48,1117,83,33.643610179424286,73.03066469728947
1182,2018-12-10,10:19:45,8249.56,1079,84,33.643612107262015,73.03066603839397
1183,2018-12-10,10:19:49,8250.72,1022,88,33.643616968765855,73.03065706975758
1184,2018-12-10,10:19:54,8254.08,990,91,33.64358847029507,73.03064491599798
1185,2018-12-10,10:19:56,8255.66,982,93,33.643575897440314,73.03063712082803
1186,2018-12-10,10:19:57,8256.25,974,96,33.64357111975551,73.03063401952386
1187,2018-12-10,10:20:00,8256.74,932,99,33.64356826990843,73.03063058294356
1188,2018-12-10,10:20:01,8257.0,921,99,33.64356801845133,73.03062639199197
1189,2018-12-10,10:20:03,8257.49,900,97,33.643569778651,73.03062002174556
1190,2018-12-10,10:20:09,8259.07,835,100,33.64357329905033,73.03062605671585
1191,2018-12-10,10:20:11,8261.19,846,104,33.64358201622963,73.03064608946443
1192,2018-12-10,10:20:21,8276.44,1032,101,33.64364203065634,73.0307924374938
1193,2018-12-10,10:20:24,8280.62,1063,101,33.64366181194782,73.03083032369614
1194,2018-12-10,10:20:28,8285.62,1086,103,33.64367354661226,73.03088095039129
1195,2018-12-10,10:20:31,8289.64,1108,104,33.64367631264031,73.03092361427844
